time,ax,ay,az,wx,wy,wz
2025-10-17T13:59:25.663Z,-1.6847,-1.0378,1.8950,-1.2857,0.6058,1.8149
2025-10-17T13:59:25.673Z,-1.6354,-1.0916,2.0829,-1.3484,0.4391,1.8317
2025-10-17T13:59:25.683Z,-1.2802,-1.3636,2.4761,-1.3615,0.3085,1.8317
2025-10-17T13:59:25.693Z,-0.9316,-1.6607,2.7840,-1.3656,0.2660,1.8522
2025-10-17T13:59:25.703Z,-0.7443,-1.8272,3.0215,-1.3637,0.2625,1.9101
2025-10-17T13:59:25.713Z,-0.6489,-1.8152,3.1730,-1.3745,0.3189,1.9880
2025-10-17T13:59:25.723Z,-0.5483,-1.7314,3.2785,-1.3919,0.4213,2.0582
2025-10-17T13:59:25.733Z,-0.3817,-1.6167,3.3175,-1.4103,0.5994,2.1028
2025-10-17T13:59:25.743Z,-0.1910,-1.5366,3.2730,-1.4169,0.8542,2.1303
2025-10-17T13:59:25.753Z,0.0352,-1.5987,3.3961,-1.3898,1.1554,2.1288
2025-10-17T13:59:25.763Z,0.1945,-1.7878,3.3960,-1.3514,1.5076,2.1229
2025-10-17T13:59:25.773Z,0.1982,-1.8624,3.3334,-1.3112,1.8980,2.1239
2025-10-17T13:59:25.783Z,-0.0240,-1.6984,3.1235,-1.2974,2.3065,2.1549
2025-10-17T13:59:25.793Z,-0.2627,-1.3039,2.9519,-1.2582,2.6849,2.1926
