time,ax,ay,az,wx,wy,wz
2025-10-16T15:36:10.714Z,-0.5366,-1.4516,-1.9444,-0.0158,0.1205,0.7202
2025-10-16T15:36:10.726Z,-0.9867,-1.6838,-1.8051,0.0581,0.0967,0.8481
2025-10-16T15:36:10.734Z,-1.4033,-1.9303,-1.7567,0.1023,0.0231,0.9910
2025-10-16T15:36:10.746Z,-1.5365,-2.0528,-2.1186,0.1342,-0.0684,1.1410
2025-10-16T15:36:10.754Z,-1.2487,-2.1344,-2.4575,0.1625,-0.0401,1.2811
2025-10-16T15:36:10.764Z,-0.6406,-2.2623,-2.6859,0.2203,0.1728,1.4070
2025-10-16T15:36:10.776Z,0.1212,-2.4069,-2.4517,0.3003,0.4547,1.5029
2025-10-16T15:36:10.784Z,0.6928,-2.6559,-2.1118,0.3888,0.7280,1.5787
2025-10-16T15:36:10.795Z,0.7504,-3.0845,-2.0909,0.4374,0.9100,1.6324
2025-10-16T15:36:10.804Z,0.3926,-3.5765,-2.4596,0.4374,0.9957,1.6776
2025-10-16T15:36:10.814Z,-0.1887,-3.9223,-2.7355,0.3740,0.9562,1.7121
2025-10-16T15:36:10.825Z,-0.8030,-4.0847,-2.7485,0.2969,0.6749,1.7192
2025-10-16T15:36:10.834Z,-1.3415,-4.1960,-2.6135,0.2400,0.1666,1.6941
2025-10-16T15:36:10.845Z,-1.8900,-4.7037,-2.8378,0.2220,-0.2695,1.6964
2025-10-16T15:36:10.854Z,-2.2733,-5.5655,-2.9802,0.2096,-0.4794,1.7624
2025-10-16T15:36:10.864Z,-2.0054,-6.3348,-2.8997,0.2047,-0.4544,1.8465
2025-10-16T15:36:10.876Z,-1.2091,-6.5993,-2.3072,0.2281,-0.2816,1.8899
2025-10-16T15:36:10.884Z,-0.5346,-6.4072,-1.6840,0.2305,-0.0695,1.8875
2025-10-16T15:36:10.895Z,-0.4478,-6.0489,-1.6104,0.2094,0.0971,1.8734
2025-10-16T15:36:10.904Z,-0.7401,-5.8674,-1.3163,0.2292,0.1459,1.8567
2025-10-16T15:36:10.914Z,-1.0863,-6.0291,-0.8626,0.2430,0.1250,1.8397
2025-10-16T15:36:10.926Z,-1.7298,-6.2154,-1.0250,0.1794,0.1637,1.8211
2025-10-16T15:36:10.934Z,-2.3769,-6.2634,-1.4670,0.0625,0.1169,1.7983
2025-10-16T15:36:10.945Z,-2.3320,-6.0184,-1.6972,-0.1142,-0.0813,1.7454
2025-10-16T15:36:10.954Z,-2.0660,-5.2181,-2.0529,-0.2477,-0.2007,1.6538
2025-10-16T15:36:10.964Z,-1.8899,-4.1908,-1.9318,-0.3658,-0.1966,1.5691
2025-10-16T15:36:10.975Z,-1.5260,-3.3916,-2.0271,-0.4966,-0.1149,1.4971
2025-10-16T15:36:10.984Z,-1.1976,-2.9398,-2.4059,-0.6370,0.0784,1.4247
2025-10-16T15:36:10.994Z,-1.1156,-2.8980,-2.5774,-0.7968,0.3083,1.3665
2025-10-16T15:36:11.004Z,-0.5545,-2.8458,-2.8263,-0.9781,0.5045,1.2873
2025-10-16T15:36:11.014Z,0.1324,-2.5220,-3.0614,-1.1608,0.7414,1.1488
2025-10-16T15:36:11.026Z,0.4145,-1.9717,-3.2482,-1.3657,1.0401,0.9925
2025-10-16T15:36:11.035Z,0.3286,-1.3525,-3.4930,-1.5766,1.2167,0.8825
